,URL,full_model_name,Parameters,MMLU_average,arc:challenge|25,hellaswag|10,MMLU_abstract_algebra,MMLU_anatomy,MMLU_astronomy,MMLU_business_ethics,MMLU_clinical_knowledge,MMLU_college_biology,MMLU_college_chemistry,MMLU_college_computer_science,MMLU_college_mathematics,MMLU_college_medicine,MMLU_college_physics,MMLU_computer_security,MMLU_conceptual_physics,MMLU_econometrics,MMLU_electrical_engineering,MMLU_elementary_mathematics,MMLU_formal_logic,MMLU_global_facts,MMLU_high_school_biology,MMLU_high_school_chemistry,MMLU_high_school_computer_science,MMLU_high_school_european_history,MMLU_high_school_geography,MMLU_high_school_government_and_politics,MMLU_high_school_macroeconomics,MMLU_high_school_mathematics,MMLU_high_school_microeconomics,MMLU_high_school_physics,MMLU_high_school_psychology,MMLU_high_school_statistics,MMLU_high_school_us_history,MMLU_high_school_world_history,MMLU_human_aging,MMLU_human_sexuality,MMLU_international_law,MMLU_jurisprudence,MMLU_logical_fallacies,MMLU_machine_learning,MMLU_management,MMLU_marketing,MMLU_medical_genetics,MMLU_miscellaneous,MMLU_moral_disputes,MMLU_moral_scenarios,MMLU_nutrition,MMLU_philosophy,MMLU_prehistory,MMLU_professional_accounting,MMLU_professional_law,MMLU_professional_medicine,MMLU_professional_psychology,MMLU_public_relations,MMLU_security_studies,MMLU_sociology,MMLU_us_foreign_policy,MMLU_virology,MMLU_world_religions
WizardLM-70B-V1.0,https://huggingface.co/WizardLM/WizardLM-70B-V1.0,WizardLM/WizardLM-70B-V1.0,70.0,0.6404982727085057,0.6143344709897611,0.6534554869547898,0.3,0.4888888888888889,0.6973684210526315,0.66,0.6792452830188679,0.7708333333333334,0.43,0.52,0.37,0.5953757225433526,0.27450980392156865,0.71,0.5829787234042553,0.41228070175438597,0.5586206896551724,0.4126984126984127,0.46825396825396826,0.46,0.7580645161290323,0.4876847290640394,0.71,0.8181818181818182,0.797979797979798,0.8963730569948186,0.6333333333333333,0.3111111111111111,0.7100840336134454,0.44370860927152317,0.8458715596330275,0.5,0.8480392156862745,0.8481012658227848,0.7040358744394619,0.7709923664122137,0.7933884297520661,0.7592592592592593,0.754601226993865,0.49107142857142855,0.8155339805825242,0.8717948717948718,0.65,0.8275862068965517,0.7254335260115607,0.46256983240223465,0.6928104575163399,0.6977491961414791,0.7253086419753086,0.5177304964539007,0.5019556714471969,0.5735294117647058,0.6928104575163399,0.7272727272727273,0.7551020408163265,0.835820895522388,0.82,0.5120481927710844,0.8304093567251462
WizardMath-7B-V1.0,https://huggingface.co/WizardLM/WizardMath-7B-V1.0,WizardLM/WizardMath-7B-V1.0,7.0,0.45970274362100294,0.507679180887372,0.6099382593108943,0.32,0.42962962962962964,0.4473684210526316,0.47,0.4641509433962264,0.4166666666666667,0.33,0.39,0.34,0.3815028901734104,0.22549019607843138,0.58,0.3574468085106383,0.2807017543859649,0.46206896551724136,0.2777777777777778,0.31746031746031744,0.39,0.4774193548387097,0.33004926108374383,0.39,0.593939393939394,0.5404040404040404,0.6787564766839378,0.4256410256410256,0.2740740740740741,0.42436974789915966,0.2582781456953642,0.618348623853211,0.25925925925925924,0.5441176470588235,0.6329113924050633,0.547085201793722,0.5648854961832062,0.6198347107438017,0.5555555555555556,0.4662576687116564,0.36607142857142855,0.6213592233009708,0.6923076923076923,0.43,0.6334610472541508,0.47398843930635837,0.2547486033519553,0.5196078431372549,0.5691318327974276,0.5030864197530864,0.35815602836879434,0.3376792698826597,0.5367647058823529,0.44281045751633985,0.5363636363636364,0.42448979591836733,0.6766169154228856,0.68,0.42168674698795183,0.6432748538011696
WizardMath-13B-V1.0,https://huggingface.co/WizardLM/WizardMath-13B-V1.0,WizardLM/WizardMath-13B-V1.0,13.0,0.5498654148936544,0.5580204778156996,0.6286596295558654,0.34,0.5407407407407407,0.5789473684210527,0.54,0.5849056603773585,0.5972222222222222,0.43,0.44,0.32,0.5202312138728323,0.30392156862745096,0.66,0.44680851063829785,0.2719298245614035,0.4896551724137931,0.3492063492063492,0.30158730158730157,0.33,0.6419354838709678,0.4187192118226601,0.56,0.6666666666666666,0.7222222222222222,0.8393782383419689,0.517948717948718,0.3148148148148148,0.5546218487394958,0.37748344370860926,0.7376146788990826,0.4444444444444444,0.7647058823529411,0.7679324894514767,0.6098654708520179,0.6412213740458015,0.6611570247933884,0.6759259259259259,0.6196319018404908,0.35714285714285715,0.7281553398058253,0.7905982905982906,0.55,0.7509578544061303,0.6127167630057804,0.3474860335195531,0.6176470588235294,0.6270096463022508,0.6296296296296297,0.3829787234042553,0.42503259452411996,0.5588235294117647,0.553921568627451,0.5636363636363636,0.6122448979591837,0.6517412935323383,0.79,0.42168674698795183,0.7894736842105263
neural-chat-7b-v3-1,https://huggingface.co/Intel/neural-chat-7b-v3-1,Intel/neural-chat-7b-v3-1,7.0,0.6237420370532428,0.6356655290102389,0.6448914558852819,0.29,0.6222222222222222,0.6710526315789473,0.54,0.660377358490566,0.7291666666666666,0.43,0.53,0.34,0.6242774566473989,0.39215686274509803,0.74,0.5234042553191489,0.45614035087719296,0.5310344827586206,0.37566137566137564,0.4365079365079365,0.33,0.7677419354838709,0.5172413793103449,0.66,0.7636363636363637,0.7626262626262627,0.8963730569948186,0.6076923076923076,0.34444444444444444,0.6722689075630253,0.3576158940397351,0.8330275229357799,0.49537037037037035,0.7990196078431373,0.7890295358649789,0.6816143497757847,0.732824427480916,0.8016528925619835,0.7592592592592593,0.7177914110429447,0.48214285714285715,0.8155339805825242,0.8589743589743589,0.72,0.8122605363984674,0.6763005780346821,0.3865921787709497,0.6928104575163399,0.6752411575562701,0.7222222222222222,0.43617021276595747,0.44784876140808344,0.6580882352941176,0.6405228758169934,0.6545454545454545,0.710204081632653,0.835820895522388,0.81,0.5180722891566265,0.8187134502923976
neural-chat-7b-v3,https://huggingface.co/Intel/neural-chat-7b-v3,Intel/neural-chat-7b-v3,7.0,0.6226105246211977,0.6399317406143344,0.6532563234415455,0.37,0.5851851851851851,0.6710526315789473,0.58,0.6716981132075471,0.7152777777777778,0.39,0.47,0.33,0.630057803468208,0.38235294117647056,0.71,0.5531914893617021,0.47368421052631576,0.5586206896551724,0.3994708994708995,0.4365079365079365,0.36,0.7645161290322581,0.49261083743842365,0.68,0.7636363636363637,0.7727272727272727,0.8601036269430051,0.6205128205128205,0.2962962962962963,0.6764705882352942,0.33112582781456956,0.8165137614678899,0.4305555555555556,0.7990196078431373,0.7932489451476793,0.6816143497757847,0.7251908396946565,0.8264462809917356,0.7685185185185185,0.7300613496932515,0.5267857142857143,0.7961165048543689,0.8376068376068376,0.72,0.8263090676883781,0.6907514450867052,0.35083798882681566,0.7189542483660131,0.6977491961414791,0.6975308641975309,0.425531914893617,0.45371577574967403,0.625,0.6421568627450981,0.6636363636363637,0.7020408163265306,0.8308457711442786,0.83,0.5240963855421686,0.8128654970760234
ORCA_LLaMA_70B_QLoRA,https://huggingface.co/fangloveskari/ORCA_LLaMA_70B_QLoRA,fangloveskari/ORCA_LLaMA_70B_QLoRA,70.0,0.7022535580137182,0.6834470989761092,0.6881099382593109,0.37,0.6444444444444445,0.8026315789473685,0.75,0.7471698113207547,0.8263888888888888,0.5,0.62,0.38,0.6647398843930635,0.38235294117647056,0.77,0.6851063829787234,0.45614035087719296,0.6413793103448275,0.47883597883597884,0.5,0.46,0.8096774193548387,0.541871921182266,0.78,0.8484848484848485,0.8888888888888888,0.9326424870466321,0.7025641025641025,0.34444444444444444,0.7647058823529411,0.4768211920529801,0.9027522935779817,0.5925925925925926,0.9264705882352942,0.8945147679324894,0.7757847533632287,0.8396946564885496,0.8760330578512396,0.8240740740740741,0.8220858895705522,0.48214285714285715,0.8155339805825242,0.9017094017094017,0.71,0.8659003831417624,0.7716763005780347,0.5843575418994413,0.7516339869281046,0.7620578778135049,0.8271604938271605,0.5673758865248227,0.5710560625814863,0.7205882352941176,0.761437908496732,0.7363636363636363,0.8,0.8905472636815921,0.89,0.5301204819277109,0.8654970760233918
llama2_13b_instructed_version2,https://huggingface.co/Expert68/llama2_13b_instructed_version2,Expert68/llama2_13b_instructed_version2,13.0,0.5560606803811045,0.5631399317406144,0.6412069308902609,0.33,0.4740740740740741,0.5460526315789473,0.54,0.5924528301886792,0.625,0.38,0.44,0.38,0.5144508670520231,0.24509803921568626,0.62,0.451063829787234,0.3333333333333333,0.46206896551724136,0.32275132275132273,0.35714285714285715,0.39,0.6483870967741936,0.43842364532019706,0.53,0.696969696969697,0.6717171717171717,0.8238341968911918,0.5153846153846153,0.26666666666666666,0.592436974789916,0.3708609271523179,0.728440366972477,0.42592592592592593,0.7745098039215687,0.7383966244725738,0.6771300448430493,0.5801526717557252,0.7107438016528925,0.6944444444444444,0.6687116564417178,0.39285714285714285,0.7184466019417476,0.8205128205128205,0.57,0.7637292464878672,0.6242774566473989,0.4011173184357542,0.5915032679738562,0.6527331189710611,0.6604938271604939,0.43617021276595747,0.4380704041720991,0.5330882352941176,0.5751633986928104,0.6363636363636364,0.6,0.7164179104477612,0.79,0.45180722891566266,0.7660818713450293
Marcoroni-7B-LaMini-80K,https://huggingface.co/marcchew/Marcoroni-7B-LaMini-80K,marcchew/Marcoroni-7B-LaMini-80K,7.0,0.24462018824497306,0.22098976109215018,0.2551284604660426,0.26,0.2518518518518518,0.18421052631578946,0.26,0.2679245283018868,0.2222222222222222,0.21,0.15,0.23,0.20809248554913296,0.19607843137254902,0.24,0.32340425531914896,0.2807017543859649,0.2206896551724138,0.2566137566137566,0.1984126984126984,0.31,0.25483870967741934,0.270935960591133,0.23,0.24242424242424243,0.21717171717171718,0.20725388601036268,0.2205128205128205,0.26296296296296295,0.23109243697478993,0.1986754966887417,0.23669724770642203,0.16203703703703703,0.23529411764705882,0.2616033755274262,0.37668161434977576,0.22900763358778625,0.24793388429752067,0.2962962962962963,0.24539877300613497,0.2857142857142857,0.2524271844660194,0.2564102564102564,0.26,0.28735632183908044,0.24566473988439305,0.2424581005586592,0.22875816993464052,0.2733118971061093,0.2654320987654321,0.2553191489361702,0.2392438070404172,0.20220588235294118,0.2565359477124183,0.34545454545454546,0.17142857142857143,0.23880597014925373,0.21,0.3192771084337349,0.21052631578947367
LaMini-40k-Platypus2-7B,https://huggingface.co/marcchew/LaMini-40k-Platypus2-7B,marcchew/LaMini-40k-Platypus2-7B,7.0,0.2703799242337422,0.2295221843003413,0.25423222465644296,0.21,0.22962962962962963,0.3355263157894737,0.21,0.2981132075471698,0.2638888888888889,0.41,0.33,0.31,0.3352601156069364,0.37254901960784315,0.18,0.20851063829787234,0.23684210526315788,0.2413793103448276,0.2671957671957672,0.36507936507936506,0.18,0.3161290322580645,0.28078817733990147,0.19,0.2545454545454545,0.35353535353535354,0.36787564766839376,0.3641025641025641,0.26296296296296295,0.3487394957983193,0.33112582781456956,0.3486238532110092,0.4722222222222222,0.2549019607843137,0.20253164556962025,0.10762331838565023,0.2824427480916031,0.14049586776859505,0.21296296296296297,0.2331288343558282,0.16071428571428573,0.3786407766990291,0.19658119658119658,0.24,0.20434227330779056,0.2138728323699422,0.27262569832402234,0.29411764705882354,0.24115755627009647,0.22530864197530864,0.24113475177304963,0.24445893089960888,0.4485294117647059,0.2173202614379085,0.22727272727272727,0.4,0.26865671641791045,0.26,0.1927710843373494,0.17543859649122806
Marcoroni-7B-LaMini-40K,https://huggingface.co/marcchew/Marcoroni-7B-LaMini-40K,marcchew/Marcoroni-7B-LaMini-40K,7.0,0.2691864263822741,0.2226962457337884,0.25363473411670984,0.21,0.22962962962962963,0.3355263157894737,0.21,0.2981132075471698,0.2638888888888889,0.41,0.33,0.31,0.3352601156069364,0.37254901960784315,0.18,0.2765957446808511,0.23684210526315788,0.2413793103448276,0.2671957671957672,0.36507936507936506,0.18,0.3161290322580645,0.28078817733990147,0.19,0.2545454545454545,0.35353535353535354,0.36787564766839376,0.3641025641025641,0.26296296296296295,0.3487394957983193,0.33112582781456956,0.3486238532110092,0.4722222222222222,0.2549019607843137,0.20253164556962025,0.10762331838565023,0.26717557251908397,0.14049586776859505,0.21296296296296297,0.2331288343558282,0.16071428571428573,0.1941747572815534,0.19658119658119658,0.23,0.22094508301404853,0.2138728323699422,0.27262569832402234,0.29411764705882354,0.2347266881028939,0.22530864197530864,0.24113475177304963,0.24445893089960888,0.4485294117647059,0.2173202614379085,0.22727272727272727,0.4,0.26865671641791045,0.26,0.16265060240963855,0.26900584795321636
ShiningValiant,https://huggingface.co/ValiantLabs/ShiningValiant,ValiantLabs/ShiningValiant,,0.7096585255226614,0.6860068259385665,0.6943835889265086,0.38,0.6370370370370371,0.8092105263157895,0.75,0.7433962264150943,0.8194444444444444,0.48,0.59,0.4,0.6878612716763006,0.37254901960784315,0.78,0.7021276595744681,0.4649122807017544,0.6551724137931034,0.47619047619047616,0.5,0.48,0.8129032258064516,0.5615763546798029,0.78,0.8363636363636363,0.9040404040404041,0.9430051813471503,0.7102564102564103,0.3296296296296296,0.7689075630252101,0.48344370860927155,0.9045871559633027,0.6064814814814815,0.9264705882352942,0.8860759493670886,0.7892376681614349,0.8473282442748091,0.8677685950413223,0.8425925925925926,0.8404907975460123,0.5535714285714286,0.8446601941747572,0.9230769230769231,0.72,0.8684546615581098,0.7774566473988439,0.6446927374301676,0.7549019607843137,0.7781350482315113,0.8333333333333334,0.5957446808510638,0.5880052151238592,0.7389705882352942,0.7663398692810458,0.7454545454545455,0.7959183673469388,0.8756218905472637,0.87,0.5240963855421686,0.8830409356725146
ShiningValiantXS,https://huggingface.co/ValiantLabs/ShiningValiantXS,ValiantLabs/ShiningValiantXS,,0.5981493542664535,0.6032423208191127,0.6360286795459071,0.29,0.5259259259259259,0.618421052631579,0.57,0.6226415094339622,0.6597222222222222,0.41,0.55,0.35,0.5953757225433526,0.3235294117647059,0.69,0.49361702127659574,0.35964912280701755,0.5724137931034483,0.3412698412698413,0.35714285714285715,0.39,0.6709677419354839,0.4827586206896552,0.62,0.7212121212121212,0.7777777777777778,0.8808290155440415,0.6153846153846154,0.32222222222222224,0.5966386554621849,0.32450331125827814,0.7889908256880734,0.4305555555555556,0.8333333333333334,0.7848101265822784,0.6860986547085202,0.6870229007633588,0.7272727272727273,0.7685185185185185,0.6932515337423313,0.39285714285714285,0.7572815533980582,0.8504273504273504,0.6,0.7956577266922095,0.6560693641618497,0.48268156424581005,0.6699346405228758,0.684887459807074,0.7191358024691358,0.475177304964539,0.45827900912646674,0.6102941176470589,0.5915032679738562,0.6636363636363637,0.673469387755102,0.7562189054726368,0.83,0.4939759036144578,0.8011695906432749
Llama-2-13b-hf_Open-Platypus-8bit-att,https://huggingface.co/NekoPunchBBB/Llama-2-13b-hf_Open-Platypus-8bit-att,NekoPunchBBB/Llama-2-13b-hf_Open-Platypus-8bit-att,13.0,0.5455983639481172,0.5554607508532423,0.6132244572794264,0.31,0.5185185185185185,0.5197368421052632,0.56,0.5962264150943396,0.5763888888888888,0.36,0.46,0.33,0.5086705202312138,0.23529411764705882,0.66,0.4297872340425532,0.3508771929824561,0.5241379310344828,0.3201058201058201,0.2777777777777778,0.33,0.6774193548387096,0.4187192118226601,0.58,0.6303030303030303,0.6919191919191919,0.8031088082901554,0.5102564102564102,0.27037037037037037,0.5462184873949579,0.3509933774834437,0.7522935779816514,0.4166666666666667,0.7549019607843137,0.729957805907173,0.6681614349775785,0.5648854961832062,0.7355371900826446,0.7037037037037037,0.6809815950920245,0.32142857142857145,0.7475728155339806,0.7991452991452992,0.52,0.7522349936143039,0.6358381502890174,0.3329608938547486,0.6078431372549019,0.6463022508038585,0.6327160493827161,0.40070921985815605,0.41851368970013036,0.47794117647058826,0.5522875816993464,0.6181818181818182,0.5795918367346938,0.7313432835820896,0.8,0.43373493975903615,0.7368421052631579
open_llama_7b,https://huggingface.co/openlm-research/open_llama_7b,openlm-research/open_llama_7b,7.0,0.3063544148948778,0.4283276450511945,0.5157339175463055,0.3,0.3333333333333333,0.25,0.35,0.39245283018867927,0.3194444444444444,0.24,0.31,0.29,0.3352601156069364,0.18627450980392157,0.39,0.3148936170212766,0.2894736842105263,0.296551724137931,0.2724867724867725,0.24603174603174602,0.34,0.3096774193548387,0.24630541871921183,0.28,0.2909090909090909,0.3434343434343434,0.3626943005181347,0.3564102564102564,0.24814814814814815,0.29411764705882354,0.24503311258278146,0.3486238532110092,0.36574074074074076,0.3382352941176471,0.3333333333333333,0.28699551569506726,0.2824427480916031,0.33884297520661155,0.3333333333333333,0.294478527607362,0.25,0.2524271844660194,0.36324786324786323,0.27,0.3716475095785441,0.32947976878612717,0.24692737430167597,0.31699346405228757,0.2861736334405145,0.32098765432098764,0.26595744680851063,0.2620599739243807,0.23161764705882354,0.272875816993464,0.4090909090909091,0.24081632653061225,0.263681592039801,0.4,0.3614457831325301,0.391812865497076
open_llama_7b_700bt_preview,https://huggingface.co/openlm-research/open_llama_7b_700bt_preview,openlm-research/open_llama_7b_700bt_preview,7.0,0.25445898052580723,0.35409556313993173,0.4969129655447122,0.26,0.18518518518518517,0.21710526315789475,0.31,0.3018867924528302,0.2777777777777778,0.15,0.31,0.22,0.2254335260115607,0.24509803921568626,0.32,0.2978723404255319,0.2982456140350877,0.2482758620689655,0.2328042328042328,0.24603174603174602,0.28,0.23225806451612904,0.18719211822660098,0.19,0.23030303030303031,0.2727272727272727,0.20207253886010362,0.2282051282051282,0.24074074074074073,0.21008403361344538,0.2185430463576159,0.21467889908256882,0.22685185185185186,0.27941176470588236,0.2616033755274262,0.33183856502242154,0.26717557251908397,0.23140495867768596,0.28703703703703703,0.19631901840490798,0.3125,0.2524271844660194,0.23931623931623933,0.31,0.3090676883780332,0.2543352601156069,0.24134078212290502,0.2549019607843137,0.26366559485530544,0.2191358024691358,0.2801418439716312,0.23598435462842243,0.25735294117647056,0.25,0.39090909090909093,0.19183673469387755,0.22885572139303484,0.26,0.3433734939759036,0.27485380116959063
open_llama_13b,https://huggingface.co/openlm-research/open_llama_13b,openlm-research/open_llama_13b,13.0,0.4375452833868155,0.46331058020477817,0.5642302330213105,0.33,0.45925925925925926,0.48026315789473684,0.39,0.41509433962264153,0.4305555555555556,0.34,0.44,0.33,0.37572254335260113,0.2549019607843137,0.59,0.3617021276595745,0.30701754385964913,0.45517241379310347,0.24603174603174602,0.23015873015873015,0.35,0.45806451612903226,0.3103448275862069,0.34,0.47878787878787876,0.5454545454545454,0.6010362694300518,0.44871794871794873,0.24444444444444444,0.46218487394957986,0.2980132450331126,0.5834862385321101,0.26851851851851855,0.5637254901960784,0.4936708860759494,0.45739910313901344,0.5267175572519084,0.49586776859504134,0.49074074074074076,0.5766871165644172,0.35714285714285715,0.5922330097087378,0.5982905982905983,0.53,0.5951468710089399,0.5028901734104047,0.2681564245810056,0.41830065359477125,0.5016077170418006,0.5432098765432098,0.32269503546099293,0.31747066492829207,0.3860294117647059,0.3839869281045752,0.4727272727272727,0.42857142857142855,0.5522388059701493,0.68,0.4397590361445783,0.6198830409356725
open_llama_3b,https://huggingface.co/openlm-research/open_llama_3b,openlm-research/open_llama_3b,3.0,0.26936287035897344,0.363481228668942,0.47699661422027484,0.34,0.3333333333333333,0.19736842105263158,0.28,0.3018867924528302,0.2847222222222222,0.23,0.24,0.27,0.31213872832369943,0.22549019607843138,0.29,0.2978723404255319,0.30701754385964913,0.3103448275862069,0.25925925925925924,0.2222222222222222,0.31,0.25483870967741934,0.27586206896551724,0.31,0.23030303030303031,0.2222222222222222,0.21761658031088082,0.26153846153846155,0.24444444444444444,0.21428571428571427,0.304635761589404,0.27522935779816515,0.3148148148148148,0.25,0.2911392405063291,0.27802690582959644,0.1984732824427481,0.23140495867768596,0.2962962962962963,0.2331288343558282,0.19642857142857142,0.2524271844660194,0.2692307692307692,0.25,0.2835249042145594,0.2947976878612717,0.24692737430167597,0.26143790849673204,0.3183279742765273,0.2654320987654321,0.24468085106382978,0.22685788787483702,0.4485294117647059,0.27450980392156865,0.2909090909090909,0.20816326530612245,0.2537313432835821,0.24,0.3253012048192771,0.28654970760233917
